	CHNL_k1535-2024	ENERGY_k1535-2024	COUNTS_k1535-2024
1110	1110	1446.30534	997
1111	1111	1447.59641	1007
1112	1112	1448.88749	1004
1113	1113	1450.17856	1051
1114	1114	1451.46964	1059
1115	1115	1452.76071	1128
1116	1116	1454.05179	1104
1117	1117	1455.34286	1107
1118	1118	1456.63394	1119
1119	1119	1457.92501	1137
1120	1120	1459.21609	1147
1121	1121	1460.50716	1216
1122	1122	1461.79824	1182
1123	1123	1463.08931	1311
1124	1124	1464.38039	1302
1125	1125	1465.67146	1428
1126	1126	1466.96254	1524
1127	1127	1468.25361	1464
1128	1128	1469.54469	1638
1129	1129	1470.83576	1728
1130	1130	1472.12684	1744
1131	1131	1473.41792	1961
1132	1132	1474.70899	1855
1133	1133	1476.00007	1987
1134	1134	1477.29114	2012
1135	1135	1478.58222	2105
1136	1136	1479.87329	2284
1137	1137	1481.16437	2197
1138	1138	1482.45544	2348
1139	1139	1483.74652	2509
1140	1140	1485.03759	2514
1141	1141	1486.32867	2638
1142	1142	1487.61974	2599
1143	1143	1488.91082	2680
1144	1144	1490.20189	2829
1145	1145	1491.49297	2811
1146	1146	1492.78404	2860
1147	1147	1494.07512	2911
1148	1148	1495.36619	2903
1149	1149	1496.65727	2997
1150	1150	1497.94834	2990
1151	1151	1499.23942	2951
1152	1152	1500.53049	2956
1153	1153	1501.82157	2841
1154	1154	1503.11265	2923
1155	1155	1504.40372	2882
1156	1156	1505.69480	2931
1157	1157	1506.98587	2865
1158	1158	1508.27695	2786
1159	1159	1509.56802	2853
1160	1160	1510.85910	2766
1161	1161	1512.15017	2879
1162	1162	1513.44125	2608
1163	1163	1514.73232	2764
1164	1164	1516.02340	2681
1165	1165	1517.31447	2701
1166	1166	1518.60555	2617
1167	1167	1519.89662	2597
1168	1168	1521.18770	2497
1169	1169	1522.47877	2457
1170	1170	1523.76985	2505
1171	1171	1525.06092	2470
1172	1172	1526.35200	2409
1173	1173	1527.64307	2413
1174	1174	1528.93415	2362
1175	1175	1530.22523	2313
1176	1176	1531.51630	2256
1177	1177	1532.80738	2264
1178	1178	1534.09845	2136
1179	1179	1535.38953	2116
1180	1180	1536.68060	2117
1181	1181	1537.97168	1981
1182	1182	1539.26275	1875
1183	1183	1540.55383	1855
1184	1184	1541.84490	1864
1185	1185	1543.13598	1830
1186	1186	1544.42705	1712
1187	1187	1545.71813	1692
1188	1188	1547.00920	1699
1189	1189	1548.30028	1646
1190	1190	1549.59135	1573
1191	1191	1550.88243	1494
1192	1192	1552.17350	1471
1193	1193	1553.46458	1387
1194	1194	1554.75565	1371
1195	1195	1556.04673	1300
1196	1196	1557.33781	1276
1197	1197	1558.62888	1249
1198	1198	1559.91996	1210
1199	1199	1561.21103	1135
1200	1200	1562.50211	1171
1201	1201	1563.79318	1198
1202	1202	1565.08426	1090
1203	1203	1566.37533	1126
1204	1204	1567.66641	1063
1205	1205	1568.95748	1025
1206	1206	1570.24856	1032
1207	1207	1571.53963	1073
1208	1208	1572.83071	1061
1209	1209	1574.12178	1029
1210	1210	1575.41286	1050
1211	1211	1576.70393	1032
1212	1212	1577.99501	1044
1213	1213	1579.28608	1024
1214	1214	1580.57716	949
1215	1215	1581.86823	932
1216	1216	1583.15931	1026
1217	1217	1584.45038	979
1218	1218	1585.74146	925
1219	1219	1587.03254	984
1220	1220	1588.32361	936
1221	1221	1589.61469	979
1222	1222	1590.90576	956
1223	1223	1592.19684	954
1224	1224	1593.48791	953
1225	1225	1594.77899	931
1226	1226	1596.07006	886
1227	1227	1597.36114	938
1228	1228	1598.65221	924
1229	1229	1599.94329	843
1230	1230	1601.23436	908
1231	1231	1602.52544	849
1232	1232	1603.81651	901
1233	1233	1605.10759	906
1234	1234	1606.39866	896
1235	1235	1607.68974	893
1236	1236	1608.98081	839
1237	1237	1610.27189	879
1238	1238	1611.56296	950
1239	1239	1612.85404	890
1240	1240	1614.14512	816
1241	1241	1615.43619	886
1242	1242	1616.72727	893
1243	1243	1618.01834	915
1244	1244	1619.30942	891
1245	1245	1620.60049	890
1246	1246	1621.89157	895
1247	1247	1623.18264	851
1248	1248	1624.47372	861
1249	1249	1625.76479	939
1250	1250	1627.05587	853
1251	1251	1628.34694	849
1252	1252	1629.63802	872
1253	1253	1630.92909	870
1254	1254	1632.22017	911
1255	1255	1633.51124	864
1256	1256	1634.80232	862
1257	1257	1636.09339	843
1258	1258	1637.38447	829
1259	1259	1638.67554	878
1260	1260	1639.96662	890
1261	1261	1641.25770	880
1262	1262	1642.54877	889
1263	1263	1643.83985	906
1264	1264	1645.13092	866
1265	1265	1646.42200	878
1266	1266	1647.71307	896
1267	1267	1649.00415	933
1268	1268	1650.29522	886
1269	1269	1651.58630	899
1270	1270	1652.87737	829
1271	1271	1654.16845	891
1272	1272	1655.45952	897
1273	1273	1656.75060	855
1274	1274	1658.04167	861
1275	1275	1659.33275	900
1276	1276	1660.62382	829
1277	1277	1661.91490	890
1278	1278	1663.20597	874
1279	1279	1664.49705	879
1280	1280	1665.78812	847
1281	1281	1667.07920	869
1282	1282	1668.37027	862
1283	1283	1669.66135	881
1284	1284	1670.95243	900
1285	1285	1672.24350	890
1286	1286	1673.53458	923
1287	1287	1674.82565	881
1288	1288	1676.11673	882
1289	1289	1677.40780	845
1290	1290	1678.69888	919
1291	1291	1679.98995	913
1292	1292	1681.28103	874
1293	1293	1682.57210	879
1294	1294	1683.86318	931
1295	1295	1685.15425	915
1296	1296	1686.44533	894
1297	1297	1687.73640	881
1298	1298	1689.02748	938
1299	1299	1690.31855	838
1300	1300	1691.60963	900
1301	1301	1692.90070	913
1302	1302	1694.19178	892
1303	1303	1695.48285	930
1304	1304	1696.77393	890
1305	1305	1698.06501	913
1306	1306	1699.35608	897
1307	1307	1700.64716	964
1308	1308	1701.93823	859
1309	1309	1703.22931	860
1310	1310	1704.52038	928
1311	1311	1705.81146	911
1312	1312	1707.10253	926
1313	1313	1708.39361	888
1314	1314	1709.68468	886
1315	1315	1710.97576	922
1316	1316	1712.26683	897
1317	1317	1713.55791	837
1318	1318	1714.84898	884
1319	1319	1716.14006	896
1320	1320	1717.43113	917
1321	1321	1718.72221	894
1322	1322	1720.01328	906
1323	1323	1721.30436	876
1324	1324	1722.59543	851
1325	1325	1723.88651	855
1326	1326	1725.17758	889
1327	1327	1726.46866	989
1328	1328	1727.75974	873
1329	1329	1729.05081	884
1330	1330	1730.34189	848
1331	1331	1731.63296	900
1332	1332	1732.92404	862
1333	1333	1734.21511	931
1334	1334	1735.50619	888
1335	1335	1736.79726	886
1336	1336	1738.08834	894
1337	1337	1739.37941	873
1338	1338	1740.67049	873
1339	1339	1741.96156	874
1340	1340	1743.25264	851
1341	1341	1744.54371	891
1342	1342	1745.83479	885
1343	1343	1747.12586	859
1344	1344	1748.41694	874
1345	1345	1749.70801	848
1346	1346	1750.99909	931
1347	1347	1752.29016	915
1348	1348	1753.58124	879
1349	1349	1754.87232	831
1350	1350	1756.16339	894
1351	1351	1757.45447	909
1352	1352	1758.74554	902
1353	1353	1760.03662	859
1354	1354	1761.32769	900
1355	1355	1762.61877	899
1356	1356	1763.90984	835
1357	1357	1765.20092	935
1358	1358	1766.49199	901
1359	1359	1767.78307	947
1360	1360	1769.07414	897
1361	1361	1770.36522	888
1362	1362	1771.65629	907
1363	1363	1772.94737	887
1364	1364	1774.23844	872
1365	1365	1775.52952	910
1366	1366	1776.82059	932
1367	1367	1778.11167	880
1368	1368	1779.40274	883
1369	1369	1780.69382	817
1370	1370	1781.98490	922
1371	1371	1783.27597	972
1372	1372	1784.56705	908
1373	1373	1785.85812	885
1374	1374	1787.14920	909
1375	1375	1788.44027	906
1376	1376	1789.73135	922
1377	1377	1791.02242	900
1378	1378	1792.31350	877
1379	1379	1793.60457	929
1380	1380	1794.89565	925
1381	1381	1796.18672	834
1382	1382	1797.47780	840
1383	1383	1798.76887	894
1384	1384	1800.05995	877
1385	1385	1801.35102	847
1386	1386	1802.64210	861
1387	1387	1803.93317	883
1388	1388	1805.22425	923
1389	1389	1806.51532	866
1390	1390	1807.80640	863
1391	1391	1809.09747	882
1392	1392	1810.38855	868
1393	1393	1811.67963	866
1394	1394	1812.97070	879
1395	1395	1814.26178	895
1396	1396	1815.55285	905
1397	1397	1816.84393	864
1398	1398	1818.13500	914
1399	1399	1819.42608	882
1400	1400	1820.71715	829
1401	1401	1822.00823	888
1402	1402	1823.29930	861
1403	1403	1824.59038	861
1404	1404	1825.88145	895
1405	1405	1827.17253	820
1406	1406	1828.46360	911
1407	1407	1829.75468	838
1408	1408	1831.04575	861
1409	1409	1832.33683	833
1410	1410	1833.62790	851
1411	1411	1834.91898	830
1412	1412	1836.21005	797
1413	1413	1837.50113	844
1414	1414	1838.79221	881
1415	1415	1840.08328	852
1416	1416	1841.37436	867
1417	1417	1842.66543	839
1418	1418	1843.95651	793
1419	1419	1845.24758	831
1420	1420	1846.53866	862
1421	1421	1847.82973	829
1422	1422	1849.12081	868
1423	1423	1850.41188	833
1424	1424	1851.70296	859
1425	1425	1852.99403	887
1426	1426	1854.28511	838
1427	1427	1855.57618	795
1428	1428	1856.86726	835
1429	1429	1858.15833	827
1430	1430	1859.44941	833
1431	1431	1860.74048	803
1432	1432	1862.03156	860
1433	1433	1863.32263	877
1434	1434	1864.61371	807
1435	1435	1865.90479	860
1436	1436	1867.19586	826
1437	1437	1868.48694	769
1438	1438	1869.77801	887
1439	1439	1871.06909	811
1440	1440	1872.36016	833
1441	1441	1873.65124	877
1442	1442	1874.94231	870
1443	1443	1876.23339	807
1444	1444	1877.52446	897
1445	1445	1878.81554	798
1446	1446	1880.10661	788
1447	1447	1881.39769	875
1448	1448	1882.68876	870
1449	1449	1883.97984	912
1450	1450	1885.27091	799
1451	1451	1886.56199	840
1452	1452	1887.85306	852
1453	1453	1889.14414	856
1454	1454	1890.43521	850
1455	1455	1891.72629	865
1456	1456	1893.01736	815
1457	1457	1894.30844	855
1458	1458	1895.59952	782
1459	1459	1896.89059	820
1460	1460	1898.18167	786
1461	1461	1899.47274	820
1462	1462	1900.76382	824
1463	1463	1902.05489	842
1464	1464	1903.34597	877
1465	1465	1904.63704	846
1466	1466	1905.92812	849
1467	1467	1907.21919	904
1468	1468	1908.51027	872
1469	1469	1909.80134	846
1470	1470	1911.09242	831
1471	1471	1912.38349	899
1472	1472	1913.67457	852
1473	1473	1914.96564	883
1474	1474	1916.25672	855
1475	1475	1917.54779	880
1476	1476	1918.83887	852
1477	1477	1920.12994	869
1478	1478	1921.42102	866
1479	1479	1922.71210	895
1480	1480	1924.00317	870
1481	1481	1925.29425	875
1482	1482	1926.58532	910
1483	1483	1927.87640	910
1484	1484	1929.16747	926
1485	1485	1930.45855	934
1486	1486	1931.74962	978
1487	1487	1933.04070	920
1488	1488	1934.33177	978
1489	1489	1935.62285	997
1490	1490	1936.91392	1040
1491	1491	1938.20500	977
1492	1492	1939.49607	1068
1493	1493	1940.78715	998
1494	1494	1942.07822	1031
1495	1495	1943.36930	1117
1496	1496	1944.66037	1086
1497	1497	1945.95145	1109
1498	1498	1947.24252	1156
1499	1499	1948.53360	1133
1500	1500	1949.82468	1214
1501	1501	1951.11575	1229
1502	1502	1952.40683	1222
1503	1503	1953.69790	1298
1504	1504	1954.98898	1406
1505	1505	1956.28005	1349
1506	1506	1957.57113	1448
1507	1507	1958.86220	1601
1508	1508	1960.15328	1582
1509	1509	1961.44435	1579
1510	1510	1962.73543	1659
1511	1511	1964.02650	1632
1512	1512	1965.31758	1745
1513	1513	1966.60865	1788
1514	1514	1967.89973	1800
1515	1515	1969.19080	1827
1516	1516	1970.48188	1897
1517	1517	1971.77295	1837
1518	1518	1973.06403	2050
1519	1519	1974.35510	2010
1520	1520	1975.64618	2027
1521	1521	1976.93725	2055
1522	1522	1978.22833	2039
1523	1523	1979.51941	2065
1524	1524	1980.81048	2084
1525	1525	1982.10156	2089
1526	1526	1983.39263	2098
1527	1527	1984.68371	2081
1528	1528	1985.97478	2079
1529	1529	1987.26586	2145
1530	1530	1988.55693	2015
1531	1531	1989.84801	1984
1532	1532	1991.13908	1969
1533	1533	1992.43016	1962
1534	1534	1993.72123	1889
1535	1535	1995.01231	1875
1536	1536	1996.30338	1836
1537	1537	1997.59446	1882
1538	1538	1998.88553	1804
1539	1539	2000.17661	1775
1540	1540	2001.46768	1708
1541	1541	2002.75876	1633
1542	1542	2004.04983	1616
1543	1543	2005.34091	1629
1544	1544	2006.63199	1575
1545	1545	2007.92306	1494
1546	1546	2009.21414	1410
1547	1547	2010.50521	1379
1548	1548	2011.79629	1407
1549	1549	2013.08736	1317
1550	1550	2014.37844	1297
1551	1551	2015.66951	1322
1552	1552	2016.96059	1263
1553	1553	2018.25166	1251
1554	1554	2019.54274	1199
1555	1555	2020.83381	1207
1556	1556	2022.12489	1191
1557	1557	2023.41596	1143
1558	1558	2024.70704	1174
1559	1559	2025.99811	1097
1560	1560	2027.28919	1155
1561	1561	2028.58026	1092
1562	1562	2029.87134	1168
1563	1563	2031.16241	1135
1564	1564	2032.45349	1069
1565	1565	2033.74456	1067
1566	1566	2035.03564	1128
1567	1567	2036.32672	1135
1568	1568	2037.61779	1157
1569	1569	2038.90887	1096
1570	1570	2040.19994	1047
1571	1571	2041.49102	1098
1572	1572	2042.78209	1074
1573	1573	2044.07317	1108
1574	1574	2045.36424	1103
1575	1575	2046.65532	1133
1576	1576	2047.94639	1068
1577	1577	2049.23747	1125
1578	1578	2050.52854	1141
1579	1579	2051.81962	1111
1580	1580	2053.11069	1112
1581	1581	2054.40177	1144
1582	1582	2055.69284	1085
1583	1583	2056.98392	1071
1584	1584	2058.27499	1088
1585	1585	2059.56607	1096
1586	1586	2060.85714	1164
1587	1587	2062.14822	1176
1588	1588	2063.43930	1148
1589	1589	2064.73037	1153
1590	1590	2066.02145	1101
1591	1591	2067.31252	1129
1592	1592	2068.60360	1115
1593	1593	2069.89467	1104
1594	1594	2071.18575	1114
1595	1595	2072.47682	1128
1596	1596	2073.76790	1154
1597	1597	2075.05897	1152
1598	1598	2076.35005	1148
1599	1599	2077.64112	1138
1600	1600	2078.93220	1126
1601	1601	2080.22327	1102
1602	1602	2081.51435	1098
1603	1603	2082.80542	1158
1604	1604	2084.09650	1122
1605	1605	2085.38757	1147
1606	1606	2086.67865	1207
1607	1607	2087.96972	1147
1608	1608	2089.26080	1092
1609	1609	2090.55188	1135
1610	1610	2091.84295	1082
1611	1611	2093.13403	1076
1612	1612	2094.42510	1174
1613	1613	2095.71618	1143
1614	1614	2097.00725	1115
1615	1615	2098.29833	1053
1616	1616	2099.58940	1128
1617	1617	2100.88048	1132
1618	1618	2102.17155	1102
1619	1619	2103.46263	1188
1620	1620	2104.75370	1147
1621	1621	2106.04478	1165
1622	1622	2107.33585	1129
1623	1623	2108.62693	1179
1624	1624	2109.91800	1219
1625	1625	2111.20908	1175
1626	1626	2112.50015	1177
1627	1627	2113.79123	1113
1628	1628	2115.08230	1183
1629	1629	2116.37338	1232
1630	1630	2117.66445	1164
1631	1631	2118.95553	1144
1632	1632	2120.24661	1193
1633	1633	2121.53768	1191
1634	1634	2122.82876	1165
1635	1635	2124.11983	1180
1636	1636	2125.41091	1223
1637	1637	2126.70198	1147
1638	1638	2127.99306	1191
1639	1639	2129.28413	1154
1640	1640	2130.57521	1212
1641	1641	2131.86628	1145
1642	1642	2133.15736	1190
1643	1643	2134.44843	1115
1644	1644	2135.73951	1196
1645	1645	2137.03058	1218
1646	1646	2138.32166	1240
1647	1647	2139.61273	1194
1648	1648	2140.90381	1260
1649	1649	2142.19488	1181
1650	1650	2143.48596	1196
1651	1651	2144.77703	1188
1652	1652	2146.06811	1181
1653	1653	2147.35919	1218
1654	1654	2148.65026	1234
1655	1655	2149.94134	1216
1656	1656	2151.23241	1224
1657	1657	2152.52349	1242
1658	1658	2153.81456	1235
1659	1659	2155.10564	1258
1660	1660	2156.39671	1226
1661	1661	2157.68779	1218
1662	1662	2158.97886	1264
1663	1663	2160.26994	1222
1664	1664	2161.56101	1223
1665	1665	2162.85209	1235
1666	1666	2164.14316	1287
1667	1667	2165.43424	1296
1668	1668	2166.72531	1229
1669	1669	2168.01639	1196
1670	1670	2169.30746	1240
1671	1671	2170.59854	1251
1672	1672	2171.88961	1262
1673	1673	2173.18069	1213
1674	1674	2174.47177	1259
1675	1675	2175.76284	1282
1676	1676	2177.05392	1248
1677	1677	2178.34499	1244
1678	1678	2179.63607	1245
1679	1679	2180.92714	1294
1680	1680	2182.21822	1246
1681	1681	2183.50929	1246
1682	1682	2184.80037	1207
1683	1683	2186.09144	1273
1684	1684	2187.38252	1244
1685	1685	2188.67359	1254
1686	1686	2189.96467	1299
1687	1687	2191.25574	1232
1688	1688	2192.54682	1260
1689	1689	2193.83789	1323
1690	1690	2195.12897	1315
1691	1691	2196.42004	1266
1692	1692	2197.71112	1282
1693	1693	2199.00219	1266
1694	1694	2200.29327	1301
1695	1695	2201.58434	1257
1696	1696	2202.87542	1246
1697	1697	2204.16650	1222
1698	1698	2205.45757	1281
1699	1699	2206.74865	1257
1700	1700	2208.03972	1286
1701	1701	2209.33080	1271
1702	1702	2210.62187	1246
1703	1703	2211.91295	1179
1704	1704	2213.20402	1193
1705	1705	2214.49510	1189
1706	1706	2215.78617	1200
1707	1707	2217.07725	1225
1708	1708	2218.36832	1179
1709	1709	2219.65940	1221
1710	1710	2220.95047	1181
1711	1711	2222.24155	1165
1712	1712	2223.53262	1200
1713	1713	2224.82370	1170
1714	1714	2226.11477	1171
1715	1715	2227.40585	1118
1716	1716	2228.69692	1151
1717	1717	2229.98800	1036
1718	1718	2231.27908	1100
1719	1719	2232.57015	1049
1720	1720	2233.86123	1100
1721	1721	2235.15230	1100
1722	1722	2236.44338	1050
1723	1723	2237.73445	1063
1724	1724	2239.02553	1036
1725	1725	2240.31660	995
1726	1726	2241.60768	1058
1727	1727	2242.89875	1024
1728	1728	2244.18983	1047
1729	1729	2245.48090	973
1730	1730	2246.77198	920
1731	1731	2248.06305	949
1732	1732	2249.35413	959
1733	1733	2250.64520	948
1734	1734	2251.93628	918
1735	1735	2253.22735	874
1736	1736	2254.51843	843
1737	1737	2255.80950	836
1738	1738	2257.10058	835
1739	1739	2258.39165	792
1740	1740	2259.68273	830
1741	1741	2260.97381	834
1742	1742	2262.26488	777
1743	1743	2263.55596	785
1744	1744	2264.84703	707
1745	1745	2266.13811	745
1746	1746	2267.42918	705
1747	1747	2268.72026	726
1748	1748	2270.01133	705
1749	1749	2271.30241	703
1750	1750	2272.59348	736
1751	1751	2273.88456	660
1752	1752	2275.17563	707
1753	1753	2276.46671	627
1754	1754	2277.75778	646
1755	1755	2279.04886	618
1756	1756	2280.33993	596
1757	1757	2281.63101	565
1758	1758	2282.92208	632
1759	1759	2284.21316	603
1760	1760	2285.50423	600
1761	1761	2286.79531	564
1762	1762	2288.08639	540
1763	1763	2289.37746	540
1764	1764	2290.66854	517
1765	1765	2291.95961	567
1766	1766	2293.25069	518
1767	1767	2294.54176	518
1768	1768	2295.83284	552
1769	1769	2297.12391	548
1770	1770	2298.41499	512
1771	1771	2299.70606	484
1772	1772	2300.99714	474
1773	1773	2302.28821	520
1774	1774	2303.57929	467
1775	1775	2304.87036	514
1776	1776	2306.16144	489
1777	1777	2307.45251	475
1778	1778	2308.74359	447
1779	1779	2310.03466	448
1780	1780	2311.32574	446
1781	1781	2312.61681	442
1782	1782	2313.90789	395
1783	1783	2315.19897	393
1784	1784	2316.49004	428
1785	1785	2317.78112	426
1786	1786	2319.07219	405
1787	1787	2320.36327	423
1788	1788	2321.65434	434
1789	1789	2322.94542	407
1790	1790	2324.23649	401
1791	1791	2325.52757	406
1792	1792	2326.81864	427
1793	1793	2328.10972	391
1794	1794	2329.40079	350
1795	1795	2330.69187	362
1796	1796	2331.98294	360
1797	1797	2333.27402	376
1798	1798	2334.56509	365
1799	1799	2335.85617	379
1800	1800	2337.14724	352
1801	1801	2338.43832	381
1802	1802	2339.72939	300
1803	1803	2341.02047	344
1804	1804	2342.31154	328
1805	1805	2343.60262	349
1806	1806	2344.89370	334
1807	1807	2346.18477	343
1808	1808	2347.47585	325
1809	1809	2348.76692	354
1810	1810	2350.05800	334
1811	1811	2351.34907	327
1812	1812	2352.64015	347
1813	1813	2353.93122	297
1814	1814	2355.22230	297
1815	1815	2356.51337	326
1816	1816	2357.80445	298
1817	1817	2359.09552	301
1818	1818	2360.38660	298
1819	1819	2361.67767	317
1820	1820	2362.96875	297
1821	1821	2364.25982	319
1822	1822	2365.55090	299
1823	1823	2366.84197	297
1824	1824	2368.13305	285
1825	1825	2369.42412	288
1826	1826	2370.71520	298
1827	1827	2372.00628	303
1828	1828	2373.29735	296
1829	1829	2374.58843	328
1830	1830	2375.87950	329
1831	1831	2377.17058	297
1832	1832	2378.46165	318
1833	1833	2379.75273	308
1834	1834	2381.04380	330
1835	1835	2382.33488	313
1836	1836	2383.62595	360
1837	1837	2384.91703	354
1838	1838	2386.20810	399
1839	1839	2387.49918	355
1840	1840	2388.79025	394
1841	1841	2390.08133	382
1842	1842	2391.37240	406
1843	1843	2392.66348	393
1844	1844	2393.95455	472
1845	1845	2395.24563	454
1846	1846	2396.53670	466
1847	1847	2397.82778	504
1848	1848	2399.11886	574
1849	1849	2400.40993	593
1850	1850	2401.70101	635
1851	1851	2402.99208	680
1852	1852	2404.28316	726
1853	1853	2405.57423	762
1854	1854	2406.86531	808
1855	1855	2408.15638	906
1856	1856	2409.44746	889
1857	1857	2410.73853	948
1858	1858	2412.02961	1149
1859	1859	2413.32068	1195
1860	1860	2414.61176	1294
1861	1861	2415.90283	1354
1862	1862	2417.19391	1573
1863	1863	2418.48498	1629
1864	1864	2419.77606	1644
1865	1865	2421.06713	1895
1866	1866	2422.35821	1978
1867	1867	2423.64928	2038
1868	1868	2424.94036	2253
1869	1869	2426.23143	2482
1870	1870	2427.52251	2571
1871	1871	2428.81359	2774
1872	1872	2430.10466	2939
1873	1873	2431.39574	3139
1874	1874	2432.68681	3216
1875	1875	2433.97789	3453
1876	1876	2435.26896	3500
1877	1877	2436.56004	3815
1878	1878	2437.85111	3991
1879	1879	2439.14219	4157
1880	1880	2440.43326	4345
1881	1881	2441.72434	4462
1882	1882	2443.01541	4618
1883	1883	2444.30649	4800
1884	1884	2445.59756	4771
1885	1885	2446.88864	5015
1886	1886	2448.17971	5043
1887	1887	2449.47079	5145
1888	1888	2450.76186	5270
1889	1889	2452.05294	5328
1890	1890	2453.34401	5271
1891	1891	2454.63509	5328
1892	1892	2455.92617	5210
1893	1893	2457.21724	5140
1894	1894	2458.50832	5292
1895	1895	2459.79939	5272
1896	1896	2461.09047	5002
1897	1897	2462.38154	5031
1898	1898	2463.67262	4931
1899	1899	2464.96369	4851
1900	1900	2466.25477	4622
1901	1901	2467.54584	4522
1902	1902	2468.83692	4341
1903	1903	2470.12799	4261
1904	1904	2471.41907	3926
1905	1905	2472.71014	3815
1906	1906	2474.00122	3790
1907	1907	2475.29229	3483
1908	1908	2476.58337	3194
1909	1909	2477.87444	3310
1910	1910	2479.16552	2958
1911	1911	2480.45659	2829
1912	1912	2481.74767	2583
1913	1913	2483.03874	2375
1914	1914	2484.32982	2275
1915	1915	2485.62090	2124
1916	1916	2486.91197	1954
1917	1917	2488.20305	1784
1918	1918	2489.49412	1681
1919	1919	2490.78520	1592
1920	1920	2492.07627	1458
1921	1921	2493.36735	1375
1922	1922	2494.65842	1194
1923	1923	2495.94950	1129
1924	1924	2497.24057	1025
1925	1925	2498.53165	977
1926	1926	2499.82272	921
1927	1927	2501.11380	799
1928	1928	2502.40487	765
1929	1929	2503.69595	652
1930	1930	2504.98702	631
1931	1931	2506.27810	601
1932	1932	2507.56917	597
1933	1933	2508.86025	570
1934	1934	2510.15132	479
1935	1935	2511.44240	457
1936	1936	2512.73348	465
1937	1937	2514.02455	449
1938	1938	2515.31563	370
1939	1939	2516.60670	409
1940	1940	2517.89778	375
1941	1941	2519.18885	380
1942	1942	2520.47993	330
1943	1943	2521.77100	327
1944	1944	2523.06208	327
1945	1945	2524.35315	321
1946	1946	2525.64423	320
1947	1947	2526.93530	299
1948	1948	2528.22638	298
1949	1949	2529.51745	295
1950	1950	2530.80853	277
1951	1951	2532.09960	284
1952	1952	2533.39068	292
1953	1953	2534.68175	300
1954	1954	2535.97283	286
1955	1955	2537.26390	272
1956	1956	2538.55498	246
1957	1957	2539.84606	253
1958	1958	2541.13713	250
1959	1959	2542.42821	225
1960	1960	2543.71928	253
1961	1961	2545.01036	230
1962	1962	2546.30143	242
1963	1963	2547.59251	253
1964	1964	2548.88358	214
1965	1965	2550.17466	227
1966	1966	2551.46573	240
1967	1967	2552.75681	218
1968	1968	2554.04788	234
1969	1969	2555.33896	199
1970	1970	2556.63003	210
1971	1971	2557.92111	206
1972	1972	2559.21218	207
1973	1973	2560.50326	199
1974	1974	2561.79433	204
1975	1975	2563.08541	193
1976	1976	2564.37648	205
1977	1977	2565.66756	179
1978	1978	2566.95863	183
1979	1979	2568.24971	215
1980	1980	2569.54079	182
1981	1981	2570.83186	179
1982	1982	2572.12294	192
1983	1983	2573.41401	156
1984	1984	2574.70509	179
1985	1985	2575.99616	205
1986	1986	2577.28724	185
1987	1987	2578.57831	184
1988	1988	2579.86939	188
1989	1989	2581.16046	176
1990	1990	2582.45154	194
1991	1991	2583.74261	175
1992	1992	2585.03369	190
1993	1993	2586.32476	173
1994	1994	2587.61584	169
1995	1995	2588.90691	192
1996	1996	2590.19799	170
1997	1997	2591.48906	159
1998	1998	2592.78014	163
1999	1999	2594.07121	166
2000	2000	2595.36229	176
2001	2001	2596.65337	178
2002	2002	2597.94444	173
2003	2003	2599.23552	172
2004	2004	2600.52659	189
2005	2005	2601.81767	165
2006	2006	2603.10874	167
2007	2007	2604.39982	186
2008	2008	2605.69089	167
2009	2009	2606.98197	191
2010	2010	2608.27304	180
2011	2011	2609.56412	203
2012	2012	2610.85519	191
2013	2013	2612.14627	176
2014	2014	2613.43734	191
2015	2015	2614.72842	170
2016	2016	2616.01949	179
2017	2017	2617.31057	177
2018	2018	2618.60164	181
2019	2019	2619.89272	204
2020	2020	2621.18379	158
2021	2021	2622.47487	164
2022	2022	2623.76595	188
2023	2023	2625.05702	180
2024	2024	2626.34810	159
2025	2025	2627.63917	165
2026	2026	2628.93025	175
2027	2027	2630.22132	180
2028	2028	2631.51240	162
2029	2029	2632.80347	163
2030	2030	2634.09455	163
2031	2031	2635.38562	169
2032	2032	2636.67670	175
2033	2033	2637.96777	164
2034	2034	2639.25885	184
2035	2035	2640.54992	180
2036	2036	2641.84100	178
2037	2037	2643.13207	195
2038	2038	2644.42315	193
2039	2039	2645.71422	193
2040	2040	2647.00530	180
2041	2041	2648.29637	187
2042	2042	2649.58745	182
2043	2043	2650.87852	167
2044	2044	2652.16960	188
2045	2045	2653.46068	172
2046	2046	2654.75175	179
2047	2047	2656.04283	162
2048	2048	2657.33390	169
