	CHNL_k1527-2024	ENERGY_k1527-2024	COUNTS_k1527-2024
1116	1116	1454.05179	75
1117	1117	1455.34286	51
1118	1118	1456.63394	67
1119	1119	1457.92501	56
1120	1120	1459.21609	71
1121	1121	1460.50716	62
1122	1122	1461.79824	56
1123	1123	1463.08931	60
1124	1124	1464.38039	70
1125	1125	1465.67146	67
1126	1126	1466.96254	51
1127	1127	1468.25361	46
1128	1128	1469.54469	59
1129	1129	1470.83576	44
1130	1130	1472.12684	37
1131	1131	1473.41792	63
1132	1132	1474.70899	54
1133	1133	1476.00007	39
1134	1134	1477.29114	58
1135	1135	1478.58222	56
1136	1136	1479.87329	68
1137	1137	1481.16437	60
1138	1138	1482.45544	43
1139	1139	1483.74652	51
1140	1140	1485.03759	53
1141	1141	1486.32867	51
1142	1142	1487.61974	51
1143	1143	1488.91082	52
1144	1144	1490.20189	53
1145	1145	1491.49297	56
1146	1146	1492.78404	54
1147	1147	1494.07512	81
1148	1148	1495.36619	49
1149	1149	1496.65727	52
1150	1150	1497.94834	51
1151	1151	1499.23942	57
1152	1152	1500.53049	55
1153	1153	1501.82157	39
1154	1154	1503.11265	49
1155	1155	1504.40372	44
1156	1156	1505.69480	49
1157	1157	1506.98587	54
1158	1158	1508.27695	41
1159	1159	1509.56802	44
1160	1160	1510.85910	44
1161	1161	1512.15017	63
1162	1162	1513.44125	39
1163	1163	1514.73232	50
1164	1164	1516.02340	55
1165	1165	1517.31447	46
1166	1166	1518.60555	46
1167	1167	1519.89662	64
1168	1168	1521.18770	58
1169	1169	1522.47877	51
1170	1170	1523.76985	40
1171	1171	1525.06092	52
1172	1172	1526.35200	51
1173	1173	1527.64307	45
1174	1174	1528.93415	42
1175	1175	1530.22523	52
1176	1176	1531.51630	44
1177	1177	1532.80738	42
1178	1178	1534.09845	48
1179	1179	1535.38953	44
1180	1180	1536.68060	49
1181	1181	1537.97168	42
1182	1182	1539.26275	50
1183	1183	1540.55383	47
1184	1184	1541.84490	54
1185	1185	1543.13598	44
1186	1186	1544.42705	45
1187	1187	1545.71813	40
1188	1188	1547.00920	48
1189	1189	1548.30028	43
1190	1190	1549.59135	40
1191	1191	1550.88243	45
1192	1192	1552.17350	41
1193	1193	1553.46458	59
1194	1194	1554.75565	40
1195	1195	1556.04673	49
1196	1196	1557.33781	50
1197	1197	1558.62888	44
1198	1198	1559.91996	62
1199	1199	1561.21103	44
1200	1200	1562.50211	52
1201	1201	1563.79318	39
1202	1202	1565.08426	49
1203	1203	1566.37533	52
1204	1204	1567.66641	40
1205	1205	1568.95748	37
1206	1206	1570.24856	52
1207	1207	1571.53963	40
1208	1208	1572.83071	48
1209	1209	1574.12178	48
1210	1210	1575.41286	45
1211	1211	1576.70393	44
1212	1212	1577.99501	54
1213	1213	1579.28608	44
1214	1214	1580.57716	50
1215	1215	1581.86823	41
1216	1216	1583.15931	48
1217	1217	1584.45038	41
1218	1218	1585.74146	53
1219	1219	1587.03254	38
1220	1220	1588.32361	54
1221	1221	1589.61469	34
1222	1222	1590.90576	49
1223	1223	1592.19684	54
1224	1224	1593.48791	42
1225	1225	1594.77899	48
1226	1226	1596.07006	45
1227	1227	1597.36114	35
1228	1228	1598.65221	36
1229	1229	1599.94329	47
1230	1230	1601.23436	45
1231	1231	1602.52544	51
1232	1232	1603.81651	37
1233	1233	1605.10759	54
1234	1234	1606.39866	61
1235	1235	1607.68974	47
1236	1236	1608.98081	45
1237	1237	1610.27189	43
1238	1238	1611.56296	53
1239	1239	1612.85404	42
1240	1240	1614.14512	44
1241	1241	1615.43619	61
1242	1242	1616.72727	56
1243	1243	1618.01834	56
1244	1244	1619.30942	45
1245	1245	1620.60049	51
1246	1246	1621.89157	47
1247	1247	1623.18264	74
1248	1248	1624.47372	47
1249	1249	1625.76479	47
1250	1250	1627.05587	64
1251	1251	1628.34694	43
1252	1252	1629.63802	49
1253	1253	1630.92909	49
1254	1254	1632.22017	58
1255	1255	1633.51124	58
1256	1256	1634.80232	55
1257	1257	1636.09339	65
1258	1258	1637.38447	65
1259	1259	1638.67554	55
1260	1260	1639.96662	46
1261	1261	1641.25770	50
1262	1262	1642.54877	60
1263	1263	1643.83985	38
1264	1264	1645.13092	38
1265	1265	1646.42200	60
1266	1266	1647.71307	64
1267	1267	1649.00415	49
1268	1268	1650.29522	54
1269	1269	1651.58630	52
1270	1270	1652.87737	51
1271	1271	1654.16845	54
1272	1272	1655.45952	51
1273	1273	1656.75060	51
1274	1274	1658.04167	66
1275	1275	1659.33275	43
1276	1276	1660.62382	54
1277	1277	1661.91490	49
1278	1278	1663.20597	55
1279	1279	1664.49705	54
1280	1280	1665.78812	50
1281	1281	1667.07920	67
1282	1282	1668.37027	39
1283	1283	1669.66135	49
1284	1284	1670.95243	56
1285	1285	1672.24350	47
1286	1286	1673.53458	52
1287	1287	1674.82565	43
1288	1288	1676.11673	35
1289	1289	1677.40780	40
1290	1290	1678.69888	52
1291	1291	1679.98995	37
1292	1292	1681.28103	57
1293	1293	1682.57210	43
1294	1294	1683.86318	42
1295	1295	1685.15425	34
1296	1296	1686.44533	45
1297	1297	1687.73640	39
1298	1298	1689.02748	43
1299	1299	1690.31855	38
1300	1300	1691.60963	46
1301	1301	1692.90070	44
1302	1302	1694.19178	51
1303	1303	1695.48285	41
1304	1304	1696.77393	44
1305	1305	1698.06501	42
1306	1306	1699.35608	45
1307	1307	1700.64716	36
1308	1308	1701.93823	39
1309	1309	1703.22931	41
1310	1310	1704.52038	49
1311	1311	1705.81146	50
1312	1312	1707.10253	34
1313	1313	1708.39361	35
1314	1314	1709.68468	45
1315	1315	1710.97576	39
1316	1316	1712.26683	55
1317	1317	1713.55791	34
1318	1318	1714.84898	45
1319	1319	1716.14006	29
1320	1320	1717.43113	32
1321	1321	1718.72221	39
1322	1322	1720.01328	48
1323	1323	1721.30436	29
1324	1324	1722.59543	48
1325	1325	1723.88651	36
1326	1326	1725.17758	31
1327	1327	1726.46866	43
1328	1328	1727.75974	41
1329	1329	1729.05081	47
1330	1330	1730.34189	38
1331	1331	1731.63296	30
1332	1332	1732.92404	35
1333	1333	1734.21511	36
1334	1334	1735.50619	39
1335	1335	1736.79726	34
1336	1336	1738.08834	34
1337	1337	1739.37941	33
1338	1338	1740.67049	39
1339	1339	1741.96156	36
1340	1340	1743.25264	40
1341	1341	1744.54371	40
1342	1342	1745.83479	39
1343	1343	1747.12586	27
1344	1344	1748.41694	52
1345	1345	1749.70801	32
1346	1346	1750.99909	49
1347	1347	1752.29016	38
1348	1348	1753.58124	41
1349	1349	1754.87232	36
1350	1350	1756.16339	32
1351	1351	1757.45447	32
1352	1352	1758.74554	39
1353	1353	1760.03662	34
1354	1354	1761.32769	45
1355	1355	1762.61877	42
1356	1356	1763.90984	33
1357	1357	1765.20092	34
1358	1358	1766.49199	48
1359	1359	1767.78307	28
1360	1360	1769.07414	40
1361	1361	1770.36522	43
1362	1362	1771.65629	40
1363	1363	1772.94737	38
1364	1364	1774.23844	44
1365	1365	1775.52952	22
1366	1366	1776.82059	30
1367	1367	1778.11167	32
1368	1368	1779.40274	43
1369	1369	1780.69382	35
1370	1370	1781.98490	35
1371	1371	1783.27597	32
1372	1372	1784.56705	28
1373	1373	1785.85812	27
1374	1374	1787.14920	33
1375	1375	1788.44027	27
1376	1376	1789.73135	30
1377	1377	1791.02242	50
1378	1378	1792.31350	31
1379	1379	1793.60457	36
1380	1380	1794.89565	38
1381	1381	1796.18672	37
1382	1382	1797.47780	43
1383	1383	1798.76887	35
1384	1384	1800.05995	34
1385	1385	1801.35102	29
1386	1386	1802.64210	26
1387	1387	1803.93317	37
1388	1388	1805.22425	43
1389	1389	1806.51532	34
1390	1390	1807.80640	41
1391	1391	1809.09747	37
1392	1392	1810.38855	37
1393	1393	1811.67963	42
1394	1394	1812.97070	43
1395	1395	1814.26178	37
1396	1396	1815.55285	30
1397	1397	1816.84393	43
1398	1398	1818.13500	32
1399	1399	1819.42608	36
1400	1400	1820.71715	32
1401	1401	1822.00823	35
1402	1402	1823.29930	30
1403	1403	1824.59038	37
1404	1404	1825.88145	40
1405	1405	1827.17253	47
1406	1406	1828.46360	36
1407	1407	1829.75468	36
1408	1408	1831.04575	39
1409	1409	1832.33683	28
1410	1410	1833.62790	41
1411	1411	1834.91898	35
1412	1412	1836.21005	22
1413	1413	1837.50113	34
1414	1414	1838.79221	35
1415	1415	1840.08328	38
1416	1416	1841.37436	40
1417	1417	1842.66543	37
1418	1418	1843.95651	38
1419	1419	1845.24758	38
1420	1420	1846.53866	43
1421	1421	1847.82973	50
1422	1422	1849.12081	38
1423	1423	1850.41188	35
1424	1424	1851.70296	32
1425	1425	1852.99403	43
1426	1426	1854.28511	34
1427	1427	1855.57618	32
1428	1428	1856.86726	30
1429	1429	1858.15833	30
1430	1430	1859.44941	45
1431	1431	1860.74048	34
1432	1432	1862.03156	31
1433	1433	1863.32263	38
1434	1434	1864.61371	42
1435	1435	1865.90479	46
1436	1436	1867.19586	38
1437	1437	1868.48694	42
1438	1438	1869.77801	38
1439	1439	1871.06909	44
1440	1440	1872.36016	32
1441	1441	1873.65124	48
1442	1442	1874.94231	39
1443	1443	1876.23339	43
1444	1444	1877.52446	44
1445	1445	1878.81554	33
1446	1446	1880.10661	36
1447	1447	1881.39769	46
1448	1448	1882.68876	36
1449	1449	1883.97984	31
1450	1450	1885.27091	38
1451	1451	1886.56199	36
1452	1452	1887.85306	38
1453	1453	1889.14414	33
1454	1454	1890.43521	39
1455	1455	1891.72629	37
1456	1456	1893.01736	42
1457	1457	1894.30844	36
1458	1458	1895.59952	44
1459	1459	1896.89059	30
1460	1460	1898.18167	26
1461	1461	1899.47274	48
1462	1462	1900.76382	38
1463	1463	1902.05489	34
1464	1464	1903.34597	39
1465	1465	1904.63704	47
1466	1466	1905.92812	40
1467	1467	1907.21919	33
1468	1468	1908.51027	28
1469	1469	1909.80134	42
1470	1470	1911.09242	32
1471	1471	1912.38349	37
1472	1472	1913.67457	35
1473	1473	1914.96564	41
1474	1474	1916.25672	35
1475	1475	1917.54779	31
1476	1476	1918.83887	25
1477	1477	1920.12994	41
1478	1478	1921.42102	40
1479	1479	1922.71210	38
1480	1480	1924.00317	44
1481	1481	1925.29425	39
1482	1482	1926.58532	39
1483	1483	1927.87640	39
1484	1484	1929.16747	31
1485	1485	1930.45855	42
1486	1486	1931.74962	29
1487	1487	1933.04070	36
1488	1488	1934.33177	42
1489	1489	1935.62285	41
1490	1490	1936.91392	35
1491	1491	1938.20500	34
1492	1492	1939.49607	33
1493	1493	1940.78715	30
1494	1494	1942.07822	20
1495	1495	1943.36930	35
1496	1496	1944.66037	30
1497	1497	1945.95145	43
1498	1498	1947.24252	26
1499	1499	1948.53360	29
1500	1500	1949.82468	41
1501	1501	1951.11575	33
1502	1502	1952.40683	39
1503	1503	1953.69790	32
1504	1504	1954.98898	27
1505	1505	1956.28005	28
1506	1506	1957.57113	38
1507	1507	1958.86220	41
1508	1508	1960.15328	31
1509	1509	1961.44435	42
1510	1510	1962.73543	32
1511	1511	1964.02650	35
1512	1512	1965.31758	32
1513	1513	1966.60865	36
1514	1514	1967.89973	41
1515	1515	1969.19080	37
1516	1516	1970.48188	34
1517	1517	1971.77295	26
1518	1518	1973.06403	31
1519	1519	1974.35510	41
1520	1520	1975.64618	34
1521	1521	1976.93725	35
1522	1522	1978.22833	32
1523	1523	1979.51941	36
1524	1524	1980.81048	29
1525	1525	1982.10156	29
1526	1526	1983.39263	30
1527	1527	1984.68371	20
1528	1528	1985.97478	24
1529	1529	1987.26586	46
1530	1530	1988.55693	35
1531	1531	1989.84801	20
1532	1532	1991.13908	30
1533	1533	1992.43016	35
1534	1534	1993.72123	36
1535	1535	1995.01231	34
1536	1536	1996.30338	31
1537	1537	1997.59446	34
1538	1538	1998.88553	34
1539	1539	2000.17661	21
1540	1540	2001.46768	36
1541	1541	2002.75876	20
1542	1542	2004.04983	27
1543	1543	2005.34091	23
1544	1544	2006.63199	25
1545	1545	2007.92306	29
1546	1546	2009.21414	36
1547	1547	2010.50521	33
1548	1548	2011.79629	22
1549	1549	2013.08736	32
1550	1550	2014.37844	41
1551	1551	2015.66951	36
1552	1552	2016.96059	29
1553	1553	2018.25166	35
1554	1554	2019.54274	36
1555	1555	2020.83381	29
1556	1556	2022.12489	32
1557	1557	2023.41596	33
1558	1558	2024.70704	32
1559	1559	2025.99811	33
1560	1560	2027.28919	25
1561	1561	2028.58026	28
1562	1562	2029.87134	31
1563	1563	2031.16241	28
1564	1564	2032.45349	27
1565	1565	2033.74456	28
1566	1566	2035.03564	37
1567	1567	2036.32672	33
1568	1568	2037.61779	24
1569	1569	2038.90887	23
1570	1570	2040.19994	31
1571	1571	2041.49102	32
1572	1572	2042.78209	31
1573	1573	2044.07317	25
1574	1574	2045.36424	29
1575	1575	2046.65532	30
1576	1576	2047.94639	43
1577	1577	2049.23747	35
1578	1578	2050.52854	27
1579	1579	2051.81962	23
1580	1580	2053.11069	21
1581	1581	2054.40177	28
1582	1582	2055.69284	28
1583	1583	2056.98392	28
1584	1584	2058.27499	32
1585	1585	2059.56607	28
1586	1586	2060.85714	25
1587	1587	2062.14822	24
1588	1588	2063.43930	30
1589	1589	2064.73037	28
1590	1590	2066.02145	31
1591	1591	2067.31252	35
1592	1592	2068.60360	37
1593	1593	2069.89467	38
1594	1594	2071.18575	37
1595	1595	2072.47682	37
1596	1596	2073.76790	43
1597	1597	2075.05897	35
1598	1598	2076.35005	30
1599	1599	2077.64112	30
1600	1600	2078.93220	44
1601	1601	2080.22327	28
1602	1602	2081.51435	35
1603	1603	2082.80542	39
1604	1604	2084.09650	29
1605	1605	2085.38757	27
1606	1606	2086.67865	39
1607	1607	2087.96972	28
1608	1608	2089.26080	27
1609	1609	2090.55188	36
1610	1610	2091.84295	29
1611	1611	2093.13403	31
1612	1612	2094.42510	34
1613	1613	2095.71618	24
1614	1614	2097.00725	34
1615	1615	2098.29833	29
1616	1616	2099.58940	30
1617	1617	2100.88048	26
1618	1618	2102.17155	30
1619	1619	2103.46263	28
1620	1620	2104.75370	35
1621	1621	2106.04478	27
1622	1622	2107.33585	31
1623	1623	2108.62693	27
1624	1624	2109.91800	40
1625	1625	2111.20908	27
1626	1626	2112.50015	32
1627	1627	2113.79123	34
1628	1628	2115.08230	38
1629	1629	2116.37338	34
1630	1630	2117.66445	30
1631	1631	2118.95553	30
1632	1632	2120.24661	26
1633	1633	2121.53768	28
1634	1634	2122.82876	30
1635	1635	2124.11983	30
1636	1636	2125.41091	24
1637	1637	2126.70198	26
1638	1638	2127.99306	20
1639	1639	2129.28413	31
1640	1640	2130.57521	23
1641	1641	2131.86628	26
1642	1642	2133.15736	23
1643	1643	2134.44843	31
1644	1644	2135.73951	32
1645	1645	2137.03058	31
1646	1646	2138.32166	33
1647	1647	2139.61273	39
1648	1648	2140.90381	31
1649	1649	2142.19488	26
1650	1650	2143.48596	24
1651	1651	2144.77703	35
1652	1652	2146.06811	26
1653	1653	2147.35919	28
1654	1654	2148.65026	24
1655	1655	2149.94134	16
1656	1656	2151.23241	24
1657	1657	2152.52349	29
1658	1658	2153.81456	28
1659	1659	2155.10564	25
1660	1660	2156.39671	16
1661	1661	2157.68779	23
1662	1662	2158.97886	34
1663	1663	2160.26994	25
1664	1664	2161.56101	28
1665	1665	2162.85209	25
1666	1666	2164.14316	32
1667	1667	2165.43424	32
1668	1668	2166.72531	26
1669	1669	2168.01639	32
1670	1670	2169.30746	19
1671	1671	2170.59854	31
1672	1672	2171.88961	21
1673	1673	2173.18069	26
1674	1674	2174.47177	22
1675	1675	2175.76284	30
1676	1676	2177.05392	36
1677	1677	2178.34499	34
1678	1678	2179.63607	28
1679	1679	2180.92714	28
1680	1680	2182.21822	23
1681	1681	2183.50929	29
1682	1682	2184.80037	34
1683	1683	2186.09144	36
1684	1684	2187.38252	34
1685	1685	2188.67359	23
1686	1686	2189.96467	24
1687	1687	2191.25574	32
1688	1688	2192.54682	27
1689	1689	2193.83789	26
1690	1690	2195.12897	34
1691	1691	2196.42004	26
1692	1692	2197.71112	36
1693	1693	2199.00219	30
1694	1694	2200.29327	33
1695	1695	2201.58434	32
1696	1696	2202.87542	26
1697	1697	2204.16650	27
1698	1698	2205.45757	20
1699	1699	2206.74865	26
1700	1700	2208.03972	27
1701	1701	2209.33080	30
1702	1702	2210.62187	25
1703	1703	2211.91295	29
1704	1704	2213.20402	28
1705	1705	2214.49510	32
1706	1706	2215.78617	32
1707	1707	2217.07725	34
1708	1708	2218.36832	23
1709	1709	2219.65940	33
1710	1710	2220.95047	21
1711	1711	2222.24155	22
1712	1712	2223.53262	34
1713	1713	2224.82370	23
1714	1714	2226.11477	29
1715	1715	2227.40585	31
1716	1716	2228.69692	30
1717	1717	2229.98800	23
1718	1718	2231.27908	29
1719	1719	2232.57015	29
1720	1720	2233.86123	23
1721	1721	2235.15230	23
1722	1722	2236.44338	19
1723	1723	2237.73445	33
1724	1724	2239.02553	31
1725	1725	2240.31660	25
1726	1726	2241.60768	31
1727	1727	2242.89875	31
1728	1728	2244.18983	27
1729	1729	2245.48090	35
1730	1730	2246.77198	24
1731	1731	2248.06305	21
1732	1732	2249.35413	30
1733	1733	2250.64520	18
1734	1734	2251.93628	27
1735	1735	2253.22735	26
1736	1736	2254.51843	21
1737	1737	2255.80950	25
1738	1738	2257.10058	24
1739	1739	2258.39165	23
1740	1740	2259.68273	35
1741	1741	2260.97381	33
1742	1742	2262.26488	18
1743	1743	2263.55596	30
1744	1744	2264.84703	26
1745	1745	2266.13811	35
1746	1746	2267.42918	17
1747	1747	2268.72026	32
1748	1748	2270.01133	29
1749	1749	2271.30241	34
1750	1750	2272.59348	20
1751	1751	2273.88456	15
1752	1752	2275.17563	23
1753	1753	2276.46671	20
1754	1754	2277.75778	19
1755	1755	2279.04886	24
1756	1756	2280.33993	29
1757	1757	2281.63101	25
1758	1758	2282.92208	22
1759	1759	2284.21316	29
1760	1760	2285.50423	24
1761	1761	2286.79531	30
1762	1762	2288.08639	21
1763	1763	2289.37746	30
1764	1764	2290.66854	33
1765	1765	2291.95961	26
1766	1766	2293.25069	31
1767	1767	2294.54176	23
1768	1768	2295.83284	27
1769	1769	2297.12391	20
1770	1770	2298.41499	19
1771	1771	2299.70606	29
1772	1772	2300.99714	28
1773	1773	2302.28821	29
1774	1774	2303.57929	27
1775	1775	2304.87036	26
1776	1776	2306.16144	28
1777	1777	2307.45251	25
1778	1778	2308.74359	25
1779	1779	2310.03466	32
1780	1780	2311.32574	34
1781	1781	2312.61681	18
1782	1782	2313.90789	24
1783	1783	2315.19897	38
1784	1784	2316.49004	24
1785	1785	2317.78112	31
1786	1786	2319.07219	31
1787	1787	2320.36327	25
1788	1788	2321.65434	27
1789	1789	2322.94542	33
1790	1790	2324.23649	28
1791	1791	2325.52757	32
1792	1792	2326.81864	24
1793	1793	2328.10972	29
1794	1794	2329.40079	29
1795	1795	2330.69187	21
1796	1796	2331.98294	41
1797	1797	2333.27402	30
1798	1798	2334.56509	32
1799	1799	2335.85617	14
1800	1800	2337.14724	20
1801	1801	2338.43832	23
1802	1802	2339.72939	21
1803	1803	2341.02047	16
1804	1804	2342.31154	27
1805	1805	2343.60262	28
1806	1806	2344.89370	22
1807	1807	2346.18477	32
1808	1808	2347.47585	31
1809	1809	2348.76692	21
1810	1810	2350.05800	31
1811	1811	2351.34907	22
1812	1812	2352.64015	26
1813	1813	2353.93122	20
1814	1814	2355.22230	25
1815	1815	2356.51337	19
1816	1816	2357.80445	20
1817	1817	2359.09552	31
1818	1818	2360.38660	24
1819	1819	2361.67767	21
1820	1820	2362.96875	23
1821	1821	2364.25982	27
1822	1822	2365.55090	35
1823	1823	2366.84197	31
1824	1824	2368.13305	29
1825	1825	2369.42412	18
1826	1826	2370.71520	16
1827	1827	2372.00628	21
1828	1828	2373.29735	25
1829	1829	2374.58843	26
1830	1830	2375.87950	22
1831	1831	2377.17058	24
1832	1832	2378.46165	21
1833	1833	2379.75273	32
1834	1834	2381.04380	28
1835	1835	2382.33488	23
1836	1836	2383.62595	26
1837	1837	2384.91703	25
1838	1838	2386.20810	20
1839	1839	2387.49918	19
1840	1840	2388.79025	27
1841	1841	2390.08133	29
1842	1842	2391.37240	33
1843	1843	2392.66348	30
1844	1844	2393.95455	25
1845	1845	2395.24563	19
1846	1846	2396.53670	25
1847	1847	2397.82778	15
1848	1848	2399.11886	28
1849	1849	2400.40993	28
1850	1850	2401.70101	25
1851	1851	2402.99208	24
1852	1852	2404.28316	32
1853	1853	2405.57423	24
1854	1854	2406.86531	25
1855	1855	2408.15638	27
1856	1856	2409.44746	23
1857	1857	2410.73853	22
1858	1858	2412.02961	32
1859	1859	2413.32068	19
1860	1860	2414.61176	25
1861	1861	2415.90283	33
1862	1862	2417.19391	22
1863	1863	2418.48498	26
1864	1864	2419.77606	30
1865	1865	2421.06713	25
1866	1866	2422.35821	19
1867	1867	2423.64928	26
1868	1868	2424.94036	31
1869	1869	2426.23143	32
1870	1870	2427.52251	33
1871	1871	2428.81359	27
1872	1872	2430.10466	28
1873	1873	2431.39574	33
1874	1874	2432.68681	32
1875	1875	2433.97789	25
1876	1876	2435.26896	34
1877	1877	2436.56004	27
1878	1878	2437.85111	38
1879	1879	2439.14219	28
1880	1880	2440.43326	35
1881	1881	2441.72434	31
1882	1882	2443.01541	32
1883	1883	2444.30649	37
1884	1884	2445.59756	36
1885	1885	2446.88864	34
1886	1886	2448.17971	28
1887	1887	2449.47079	31
1888	1888	2450.76186	26
1889	1889	2452.05294	31
1890	1890	2453.34401	22
1891	1891	2454.63509	24
1892	1892	2455.92617	38
1893	1893	2457.21724	43
1894	1894	2458.50832	34
1895	1895	2459.79939	35
1896	1896	2461.09047	30
1897	1897	2462.38154	45
1898	1898	2463.67262	26
1899	1899	2464.96369	40
1900	1900	2466.25477	37
1901	1901	2467.54584	30
1902	1902	2468.83692	32
1903	1903	2470.12799	39
1904	1904	2471.41907	28
1905	1905	2472.71014	36
1906	1906	2474.00122	26
1907	1907	2475.29229	41
1908	1908	2476.58337	30
1909	1909	2477.87444	32
1910	1910	2479.16552	37
1911	1911	2480.45659	35
1912	1912	2481.74767	28
1913	1913	2483.03874	31
1914	1914	2484.32982	29
1915	1915	2485.62090	29
1916	1916	2486.91197	26
1917	1917	2488.20305	25
1918	1918	2489.49412	25
1919	1919	2490.78520	29
1920	1920	2492.07627	21
1921	1921	2493.36735	22
1922	1922	2494.65842	39
1923	1923	2495.94950	29
1924	1924	2497.24057	23
1925	1925	2498.53165	21
1926	1926	2499.82272	28
1927	1927	2501.11380	27
1928	1928	2502.40487	27
1929	1929	2503.69595	20
1930	1930	2504.98702	27
1931	1931	2506.27810	22
1932	1932	2507.56917	26
1933	1933	2508.86025	33
1934	1934	2510.15132	21
1935	1935	2511.44240	30
1936	1936	2512.73348	30
1937	1937	2514.02455	26
1938	1938	2515.31563	15
1939	1939	2516.60670	20
1940	1940	2517.89778	17
1941	1941	2519.18885	26
1942	1942	2520.47993	25
1943	1943	2521.77100	23
1944	1944	2523.06208	22
1945	1945	2524.35315	19
1946	1946	2525.64423	30
1947	1947	2526.93530	22
1948	1948	2528.22638	27
1949	1949	2529.51745	28
1950	1950	2530.80853	24
1951	1951	2532.09960	19
1952	1952	2533.39068	23
1953	1953	2534.68175	26
1954	1954	2535.97283	27
1955	1955	2537.26390	26
1956	1956	2538.55498	27
1957	1957	2539.84606	24
1958	1958	2541.13713	32
1959	1959	2542.42821	27
1960	1960	2543.71928	24
1961	1961	2545.01036	24
1962	1962	2546.30143	24
1963	1963	2547.59251	29
1964	1964	2548.88358	25
1965	1965	2550.17466	30
1966	1966	2551.46573	23
1967	1967	2552.75681	40
1968	1968	2554.04788	29
1969	1969	2555.33896	25
1970	1970	2556.63003	12
1971	1971	2557.92111	28
1972	1972	2559.21218	20
1973	1973	2560.50326	26
1974	1974	2561.79433	24
1975	1975	2563.08541	26
1976	1976	2564.37648	23
1977	1977	2565.66756	29
1978	1978	2566.95863	24
1979	1979	2568.24971	22
1980	1980	2569.54079	17
1981	1981	2570.83186	23
1982	1982	2572.12294	24
1983	1983	2573.41401	26
1984	1984	2574.70509	26
1985	1985	2575.99616	29
1986	1986	2577.28724	22
1987	1987	2578.57831	27
1988	1988	2579.86939	22
1989	1989	2581.16046	24
1990	1990	2582.45154	17
1991	1991	2583.74261	27
1992	1992	2585.03369	22
1993	1993	2586.32476	33
1994	1994	2587.61584	34
1995	1995	2588.90691	32
1996	1996	2590.19799	33
1997	1997	2591.48906	24
1998	1998	2592.78014	19
1999	1999	2594.07121	32
2000	2000	2595.36229	20
2001	2001	2596.65337	27
2002	2002	2597.94444	33
2003	2003	2599.23552	17
2004	2004	2600.52659	24
2005	2005	2601.81767	18
2006	2006	2603.10874	30
2007	2007	2604.39982	20
2008	2008	2605.69089	27
2009	2009	2606.98197	17
2010	2010	2608.27304	28
2011	2011	2609.56412	27
2012	2012	2610.85519	20
2013	2013	2612.14627	23
2014	2014	2613.43734	21
2015	2015	2614.72842	26
2016	2016	2616.01949	22
2017	2017	2617.31057	18
2018	2018	2618.60164	32
2019	2019	2619.89272	27
2020	2020	2621.18379	22
2021	2021	2622.47487	28
2022	2022	2623.76595	20
2023	2023	2625.05702	23
2024	2024	2626.34810	18
2025	2025	2627.63917	25
2026	2026	2628.93025	21
2027	2027	2630.22132	22
2028	2028	2631.51240	26
2029	2029	2632.80347	24
2030	2030	2634.09455	22
2031	2031	2635.38562	21
2032	2032	2636.67670	28
2033	2033	2637.96777	25
2034	2034	2639.25885	27
2035	2035	2640.54992	28
2036	2036	2641.84100	27
2037	2037	2643.13207	25
2038	2038	2644.42315	21
2039	2039	2645.71422	19
2040	2040	2647.00530	20
2041	2041	2648.29637	33
2042	2042	2649.58745	27
2043	2043	2650.87852	29
2044	2044	2652.16960	24
2045	2045	2653.46068	19
2046	2046	2654.75175	35
2047	2047	2656.04283	25
2048	2048	2657.33390	37
